date,user_id,text
2011-09-09,GQSxEycnXrgU4e2dBjyhoQ,"Had dinner there again yesterday and it was as wonderful as our previous times. The Fig Prosciutto, Pear pizza was amazing. They have a special salad with a Citrus Honey dressing that I love as it isn't too oily. Added to the mix we had Champagne and came away raving. Check it out and you'll be telling your friends about this gem. There aren""t enough restaurants that have this quality at such a reasonable price."
2015-01-06,GZCTrBeWjBAMhGDwx4PFMw,"I'll start off by saying that I came to Amy's Baking Company with a bit of trepidation. I felt like, as a tourist, the couple wouldn't appreciate an outsider showing up just to see that restaurant that was on Kitchen NightmaresI was HONESTLY scared to go into the place, fearing that Amy and Sammy would hate people like me. Man, was I ever wrong.As I entered the restaurant Sammy kindly greeted my friend and I and told us to pick any table to sit at. He promptly brought us water and was SUPER friendly to us in every way. He gave us two menus and invited us to check out the desert display.As we looked at the desert display Sammy walked us through what each plate was. He was calm, and articulate and very knowledgeable and PROUD of what his wife could bake.We ordered a peanut thai salad with chicken (not exact name, sorry) and a panini (again, sorry, don't know the exact type)The plates arrived promptly and both were beautifully plated. Sammy ran us through what was in each dish again as he presented it. Sammy also bragged about the quality of the food (which was great! Talk up your food if you are proud of it!)The peanut thai salad was . . . pretty damn incredible. I'm a big ol fat guy, and the salad filled me right up. The sauce had a bit of a bite to it, which I loved, and was tossed with just enough sauce to make me happy, but not wanting more. The flavor was spot on, and the entire plate felt fresh and easy to eat.The Panini (which I snuck a bite of) was also fantastic. Crispy on the outside (as it is grill pressed) and gooey and warm on the inside. The cheese was beautiful (I wish I knew what type it was) and the side salad of arugula was coated in a very light dressing which was super tasty and did well to hide the bitterness of the arugula. Both dishes were ten dollars each, which in my opinion is a steal.Then came the deserts. A Peanut Butter chocolate cake, and a coconut chocolate cake. Holy shit you guys. I was really stupid to try to finish my entire LARGE salad, because I was almost too full to enjoy the amazing deserts. It is pointless to try to explain how great they were. Just know that I'm a big fan of sweets, and my bar has been now set dangerously high on chocolate based cakes. Thanks for ruining me for life Amy. I'll have to visit Phoenix whenever I want to feel happiness again.Sammy at one point caught me taking pictures of my food, and came over to encourage me to post about the food online. He, again, was nothing but kind to me and my friend.It was weird. I felt a bit bad that I had come to the restaurant expecting to see caricatures and instead was met by two very kind and polite restaurant owners. I'm sure that others have had other experiences with the couple, but I cannot speak to those experiences. Both Sammy and Amy were proud of what they could do, and they SHOULD be. Their food was incredible.Both took the time to take pictures with my friend and I and talked to us for a few minutes about the drama behind the Ramsey episode.I would love to visit ABC next time I am in Phoenix. Come for the possible drama, stay for the incredibly priced TASTY food. If you do not pick up a desert, you're an idiot.Also, if you are going to go to ABC, don't be a prick and harass them just because we have turned their lives into a circus. The horror stories that those two told us were pretty grim. At the end of the day, they are still human beings. Give them a chance to surprise you."
2013-11-05,GbBc4v-ov79fZMfJCFzO6g,I tried the pizza and it was completely undercooked. My wife ordered the burger and it was a soggy mess.I also think the desserts are being bought from somewhere else and brought in.I won't be returning any time soon.
2013-05-22,Gj6y0LW-UGWFKGvDm_FKxw,"This is by far the worst restaurant ever.  Sammy and Amy are so rude.  I ordered the burger and it was undercooked. I tried to send it back to have it cooked a bit more and they told me know.  I will never go back to this place. Everyone, please save your money.  Mcdonalds has much better service and a better burger than these guys."
2013-12-22,Gl9XFtwFgIifENxZKqRSfA,"Candy Bar pie is wunderbar!  Chocolate mousse was OK, but the Candy Bar pie, wow!  Too scared to order pizza.  But think it a great place to stop for coffee and desert after the movie."
2015-10-28,GmkE_YdZQQYPL4jbF84LFg,"The one time I tried to eat there we drove 45 min out of our way because I wanted to try the desserts that were supposed to be so good.  Went during normal business hours but it was closed with a sign that said ""will open at 5 PM"".  If you say you're going to be opened, BE OPENED!  this actually happened about a year ago but they removed my original review because they said it was against the user agreement because I didn't actually eat there.  Well, I sure as hell tried!  It's my fault they aren't opened when they say they will be?!?!  Glad it's closed"
2013-12-02,Gq5XjIzwrW1ULWBu7V8aiQ,"I had a very good experience here.  The food was very good (flatbread, hummus, pizza and carbonara pasta) and Samy was very warm and friendly with us.  We had 10 people in our group and it seemed everyone enjoyed their food and they all said they had fun.  We had reservations on a Saturday night and didn't have any problems.  Samy was very patient with us and didn't mind that my friends and I spent 25 minutes chatting before we ordered appetizers.   He asked my name once and called me by my name the entire evening - I give him points for that.Here is what many people don't understand, Samy is an old-school guy from Israel.  These old-school guys from the Middle East are very passionate, loud and animated when they talk about something important to them.  I never watched their episode of Kitchen Nightmares, but he seems like an okay guy to me.  However, I can see how others may view him as crazy when he gets into a heated discussion.  Just keep in mind he is from a different culture.  I don't have anything to say about his wife because we didn't talk.  Samy just introduced us and I said ""hi"" to her.I hope other people will give them a try without bias."
2014-04-15,GqTUg79-li7xA-HIkPV_VA,"We had the Pear Gorgonzola salad and the Vegetarian Pizza. The service was quite good, although there were not too many in the restaurant at the time we were there. The salad was fresh and well prepared.   Presentation could have been better, but as for taste and quantity, it was more than good enough. The pizza was hot when served. The sauce had a good flavor and the ingredients again were fresh and tasty.  The crust was quite good.  Very light dough, cooked crisp but not burned. The servers kept my water filled but were not oppressive in their service.  The owner was quite nice, and even brought out Amy after finding out my wife's brother was had insisted we try the place.  They were both quite nice and engaging.  I'll come back and try them again next time we are in town."
2013-06-15,H5dkC0OmZkRDTFjN4nrMxw,"I went to this place after seeing the video about it on Youtube in May of this year (2013). I can say that I ordered the same burger as Chef Ramsay did, and it was pretty much an identical experience. The burger just leaked out juice and was completely soggy/wet and overall disgusting. It has become evident to me that these people did not learn their lesson from Chef Ramsay, and sorry to say, I will NEVER come back here in my life. We saw both the husband and wife from the TV show, and while they did not act arrogant like we had seen on the show, the food was just downright gross.This woman needs to take a moment to reflect on the situation. I don't think people are ""out to get her"" as she thinks, but whatever school she went to, to learn to cook, was obviously a joke, or she failed her classes. I can cook a burger better than her on my BBQ. These people own a pretty fancy kitchen and couldn't bother to deliver a quality burger worthy of the price. IT WAS PRACTICALLY RAW!!!Do yourself  a favor. Avoid your curiosity of this place, and just stay away. I think they are getting a lot of business from being on the show, but it's not worth your money wasted honestly. If they had any ounce of self respect and honesty, they'd change things, but it's clear they haven't. Avoid this place, save your money. Much as I hate to say it, but Red Robin can make a killer burger compared to this place. The cook needs a reality check and needs to get a clue, and quick before her husband dumps her and realizes she's swindled him for a million bucks to open this place, without knowing how to actually cook.Update 6/18/2013: I have been contacted by the owners via Yelp, threatening to file a lawsuit against me unless I remove this review. These people truly are insane. I will not be removing this review. Bring on your lawsuit. I'll be waiting :)"
2011-07-26,HMF3GtYL9aa01DEHm6ww7Q,"Sammy and Amy makes this the place to eat  at any time!  Not only are they warm and friendly, they make you feel a part of the family.  The food is unbelievable!  Amy's pastries are melt in your mouth and every dish my friends and I have ordered and shared, was beyond our expectations, so delicious and fresh!  This is the place we go every Sunday!    Do yourselves a favor, go to Amy's Baking Company,  You won't regret it."
2014-03-06,HN8Q02EBxgS0D7U-okfybA,I cannot believe I wasted my time coming here. We ordered 2 appetizers and they were undercooked!! When I told the waitress that we didnt like the appetizers she went to the kitchen and the owner came out yelling at us that we didnt know what good food was. I was like dude are you seriously yelling at us right now because we didnt like the appetizers we asked for our check for the drinks and he got very upset and when we left he yelled at us never to come back. Never in my life have I experienced such disrespect. I had my 2 year old son with me and all the yelling made him really upset. STAY AWAY!!!!!!!!Someone named Samy Amy B messaged me and threatened to call child protective services for spreading lies have screen shot of the message. Very sad.
2014-10-14,HYNuLqPfzCXTg2J94arHjg,We went to AMYs Baking Company last Friday with my parents.The owners were so cordial and sincere on making this an enjoyable  experience.And it truly was!Service was great and the  food was excellant!Can't wait to return. So ignore all those negative reviews out there and try it for yourself.I live in Scottsdale and work in Scottsale and I only wish Iwould have come here sooner!You will not be able to resist the heavenly desserts displayed so beautifully!
2014-11-19,I2EK5JeCXzFg6SFgVThSag,"We went for dessert on a Saturday night.  The key lime pie was delicious, complete with small slices of keylime.  The chocolate and peanut cake was good but so rich I had trouble finishing my slice.  There is a gluten free option but what would be the point of dessert?Sammy was a nice guy and treated us well.  The restaurant was clean and well kept.  There were only a few other patrons in the place."
2014-05-03,IQnWaKJt1MhRtDcRFTr2kA,"First, let me start by admitting that I am a huge Gordon Ramsay fan, and didn't expect to have a good experience when I arrived at Amy's Baking Company.  I was wildly mistaken.My girlfriend and I made a visit to ABC last night for dinner. Right when we walked in, Sammy cordially greeted us and invited us to look around before we were seated.  I was surprised at how personable and down to earth he was.  We decided to sit outside on the patio, because of the design it was secluded and spacious at the same time, and had relaxing, unique music playing in the background.  We love to sit on the patio at restaurants, and although the weather didn't warrant it, we were also glad to see they have several fans and misters for when we get deeper into the summer.Our server was also pleasant, and we decided to start with a few drinks and some flatbread with spinach and artichoke dip.  I had read that someone was upset that the bread had to be purchased separately, but given the amount of bread they gave and how tasty it was, I felt like it was absolutely worth the cost.My girlfriend ordered champagne, and I excitedly ordered the Vanilla Bean Vodka after finding out that the Vodka is homemade.  The glasses were unique and we enjoyed our drinks while taking in the ambiance and relaxing music in the background. The flatbread was almost a meal in itself, and we took some home.  On that note, it was really nice how the waitress offered to box it up for us immediately, as she did after our dinner and dessert.We had asked Samy what he recommends for a pizza, and he suggested the Fig Pear Prosciutto.  It did not disappoint.  I especially loved the caramelized  onions.  The sweet and savory combination was a perfect blend.Finally, I am not really into sweets, but given the reputation they have for having exquisite desserts at ABC, I had to.  My girlfriend was delighted that they had flourless chocolate cake, and I chose the German chocolate cake.  Both were delicious.We're still in a shock of sorts because of how low our expectations were coupled with the absolutely excellent experience we had.  Samy and Amy were pleasant people, and their food and restaurant are exceptional.  We went from being hesitant of going because of what we had seen, heard, and read to having one of the best dining experiences we have ever had.I really do watch Kitchen Nightmares on a regular basis, am a big fan, and have gone to one of Gordon Ramsay's restaurants.  At the same time, I admire how Samy and Amy have sustained amidst the criticism and backlash and am happy that we gave it a chance.  We'll definitely be returning again soon!"
2013-05-25,ITLmxNULDWz9ZE126wPv0Q,"As we all know, the limelight has turned its blinding gaze upon the now infamous Amy's Baking Company. Excited about the antics my friend and I were sure to encounter, we decided to take the trip to Scottsdale and experience the drama for ourselves. Instead, we found a welcoming environment, brilliant mood lighting and music, exceptional service and a satisfying meal.Our server did a wonderful job making my friend and I feel as though we were the center of every ounce of her attention. Frequent check ups and a friendly demeanor made us feel right at home. Sammy himself made a stop at our table and made sure we were satisfied.To be entirely honest, as he approached our table, a part of me anticipated an awkward exchange followed by a heated confrontation. Much to my surprise (and my delight), Sammy seemed genuinely concerned with the satisfaction of my friend and I as well as the other customers in the restaurant.As my friend and I walked out of the restaurant, we couldn't help but gawk at the assortment of desserts the front counter. Unable to resist, I went ahead and bought a chocolate crème brûlée and took it home. This dessert is easily among the top 5 best desserts I've ever had. Overall, our restaurant experience was very good, my friend and I were pleasantly surprised. If you're apprehensive about the restaurant, at least try the desserts, you will not be disappointed!"
2013-09-17,IeB-V8dVokU-9a6XidVXUw,"Undercooked pizza, just like the hells kitchen episode...didnt bother returning or anything, but after seeing the show, and trying in person..worst place ever."
2013-07-08,IepV8FI4Le4nm_DAufG3Dg,I came here during a business trip. The food looks good and tasted good. My colleagues didn't like it but I don't blame them. The food is specialized and you either love it or hate it. The only thing I hated was the waiting for my food and check.My advice is to try it once and make up your own mind.
2014-04-15,IhFfqrcpIUrz7LTgYXAJJQ,"I tried this place on a road trip years ago. I found the owners charming and colorful, so it was a shock to see them being disparaged. I would recommend these treats to anyone. Delicious! Amy & Samy, I wish all the best for you both. I'm so sorry to see you guys are suffering death threats."
2014-03-06,ImqnI6Q1qNjxjwP4AE6RhQ,We went hete for dinner after the movies. As we were walking In some customers walked out very angry and some old man who we Found out later was the owner was telling them to f-off.We should of took a hint and left but decided to stay since Italian was on our mind.We ordered some fig pizza...it was soggy like a noodle and tasted gross. It also took 42mins to get. We mentioned it to the waitress and she took it back to re heat it but it took another 20 mins. So we decided to take it home before we got it back and the old man looked mad. Won't ever come back but will recommend it to friends as a joke or prank..lol.
2014-07-03,IsYxiCJSKVXFiick8Qq6eg,Worse pizza ever!  My friend had a burger that I wouldn't feed to my puppy.  Dough was raw and the owners are rude and ignorant.  Server  was great and apologetic.  I give them 6 months tops until the doors close forever.
2013-10-11,IyXT-8WRDxGUr6kcljJTiw,Worst pizza you will ever have! Do not go here! The dough was not cooked and Amy is crazy! She came out of the kitchen just to yell at me. What a nut job!
2014-01-31,JKfWUAl-YzzXxTnsIZdbrA,"Went there while on a golf trip. Horrid pizza that was wet in the middle like the dough was from Jewel. Burgers could have had a chance if they hadn't microwaved them them to melt the cheese. When we complained at one point a older woman named Amy came out and berated my co-workers , then alternatively hit on me while my girlfriend looked on. They offered us a dessert which we declined as it looked like it was just taken out of it's wrapper from the plane I had just got off of. Steer cleer. But then again I don't think there is any good food in Scottsdale or Arizona for that matter"
2014-02-15,JTH1lw2g2Jzc99oIXrupEA,"My husband and I just had dinner at Amy's Baking Company, the food and service was fabulous. We will definitely be going back."
2013-12-28,JUTEMoCo6tFKaROHBjHc_w,"Was in Scottsdale on biz, had lunch here.Started with the Creamy Artichoke & Jalapeno Dip, followed with the Warm Spinach Goat Cheese, and then the Asparagus Pizza. Finished with a slice of something, but can't remember what, probably cheesecake since it's what I always get when I eat out.Food was great, service was good, but I thought the prices was a tiny high. Maybe it's just Scottsdale..."
2013-09-30,JdT47cft-8KepE6Aq1nfww,Worst place ever...I'll never return here again...thought I'd give it a try but what fail...I fear getting food poisoning if I were to come back.
2014-06-13,Jd_imMQbARuyzB1u7ycoYw,"First off, the food was not that great. I had the pizza which tasted very dull and greasy. I did not have the chance to meet sammy or amy, kinda disappointed. I don't recommend coming here, because they want ""tourists"" to come in and see how bad the place really is. They treat their customers and employes like trash."
2017-12-30,KK1cHqo2734jOmKW-kssDA,Amys is the worst place too go too so glad they closed down the food was terrible and the pizza sucks smh and sammy is a horrible person also who yells at ppl i walked out and didn't even pay
2014-04-28,K_1lqJTEJmzpYV__6cwfGw,the sweets are probably the only thing even remotely worth anything at this restaurant the food is just gross it tasted like microwave meals smh ... the place itself if nice but between the gross food and the uptight aura of the place its a no go for sure
2014-08-05,K_jxrTDilwtVrYSeEi1K2Q,Wish they shipped desserts because they look delicious & I'm a huge dessert fan! Called Amy's Baking Co. & actually spoke with Amy who was super sweet & told me she has a cookbook coming out soon. I wish Amy's Baking Co. the best of luck & I will be in Scottsdale soon & will be stopping in
2013-07-27,KcYphrbzgt9bKlcL4sjJnQ,"Samy was super nice, engaged everyone, and wished them well, probably to make up for the show...We only had dessert - the cookie bar dessert - oreo crust, chocolate ganache, caramel whipped cream and toffee brittle.  It was very delicious but maybe too sweet.  Service was very polite and prompt.  Samy seemed a bit disorganized (we sat next to the register) and there was some confusion at least a couple times in the 20 minutes we were there, but that's for the servers to deal with.Amy was in the kitchen, I wish she was working in the front, since that's why we came.It was almost completely empty for a Saturday night at 7pm.  No wait to be seated!"
2013-10-07,KovT6k5cONbg3_7Am7Nt1g,I tried this restaurant with my husband and another couple after watching Gordon Ramsey's show... Expecting the worst we went there mostly for entertainment and not great food. We were pleasantly surprised! The herbed flat bread was delicious and only $5 - a great value. All of our meals were delicious. Sammy was super attentive and welcoming. Amy came out once to a table by us to fix an issue with their food... Both were nice and our server was very nice too. We would go back!
2015-02-27,KrQYQg2-dM1ACasAUIdgNA,"Horrible service. Out of towner who was hungry. Got more drama than food. Asked for her ""famous"" pizza, but it was undercooked. When I told them, they lashed out. They didnt tell me to get out because they are probably bankrupt. They told me it was ""perfect"". What a bunch of idiots!"
2015-02-10,LGVxU2m0jebINWInGfwGDg,"Mediocre food but the owners were very friendly and accommodating to us and other patrons. They seemed extra harsh on the staff, but that's not for me to judge. At least they are not the craziest restaurant owners in town. That title goes to Italian Grotto."
2014-09-13,LNLt9_7KGxW4Uy_V7sXdnA,"This was neither the best or worst dining experience I have had. I am a restauranteur with three restaurants (Italian, Greek, and a Steakhouse Pub) in the second largest city in our state. I am a CIA trained chef and have a BA in Hospitality Management...suffice it to say, I know food and I know the restaurant business having worked in the industry 18 years.The wait staff were pleasant and engaging. Samy stopped by to touch base with us once before the entrées were served (it was my wife and I) and once during the meal. The salads and entrées, while neither excellent nor horrible, were merely adequate. We did not find ourselves engaged in any drama, but did witness an episode of what I would call poor customer service between Samy and a party of three diners two tables away. I have dealt with customers who definitely were NOT 'always right' in my time, but have always managed a gracious conclusion by comping drinks or sometimes eating the whole check just to bring the exchange to a close. That is a built-in cost of any successful restaurant. Unfortunately, should they try again for a reservation, we are usually too booked to accommodate them....any day...any time.I must admit the desserts were tasty. If I could fly them in freshly, I would put a few of them in my own Italian and Steakhouse restaurants.So, in summary...the food rates a 3 (salads and entrees: 2 & desserts: a solid 4) the wait staff a solid 4, the ambiance (AKA ""floor show"") a 1, the service flow and wait times a 2. This averages to a 2.5, and although we did have spotty silverware (hey, it happens), the dining room was airy, aromatic, and clean. This was definitely worth .5 stars. As such, 3 stars it is...we would return to try it for ourselves but would not make it our first recommendation for European dining in Scottsdale."
2012-06-27,Lj3mBmAeOCf-G3-D2H-_lA,"I went here a few weeks ago with my sister for lunch. It was not crowded at all, and actually we were the only ones in there. The service was great, everyone was super nice and friendly, and the food was even better. The prices for all of the food is great! We split a salad and a pizza and it was only $15. The food is real authentic Italian and I would recommend it to anyone! I will definitely be going back!!"
2015-04-27,LlXQ13MxNOjOFx5fJOVRJw,Awful food and Amy and her husband were very rude to me and my family. I tried a salad and the lettuce was brown and slimy. My wife had the chicken dish and it was dry and rubbery. When I complained the husband told me I could take my business elsewhere. He then proceeded to cuss me out when I demanded a refund. Won't be back again.
2015-03-07,Lt_1PULDEgsqfMpZOSnJRQ,"I don't know what all the drama was about with the food being ""sub par.""  Me and my wife stopped by here on our way through Phoenix, AZ and we happily ran a bill of over 100 bucks.  We didn't mean to but we kept ordering from the menu because the food we had initially was pretty darn tasty!  I started with the Blue Ribbon Burger and my wife had a pizza for starters.  We also ordered an appetizer but I forget what it was called but it was delicious!  We also ordered some cheesecake slices, about 4 of them to be exact.  We ate two slices in house and took 2 slices to go.  It was the darn good.  We were in fact met by Sammy and greeted by Amy as she personally brought out our pizza to us. I sincerely recommend people try the this place out and try to put what ""reality tv"" displays before you judge this restaurant.  If I was local to the area I would happily become a regular to the restaurant."
2014-07-11,M8-aYln0B-Plr1Sp5Mloew,"This place is horrible, I sent back a salmon burger to get another one that wasn't dry and he told me to pay first, I told him I wasn't going to pay until I get another salmon and he yelled at me and said ""No, you pay first then get the F**K out of here and don't come back! His wife (the chef) heard the yelling and came out and said ""just because you don't know what salmon is"
2014-12-04,MMKWxFEJWPcs1NPxDG-9GA,"amy, with your attitude you will never never grow no matter how good your food is! your attitude will kill you! after what i saw on chef ramsey"
2013-10-31,MWSb7oJAsCdkZ-owvSwCfQ,"My daughter and i moved to Scottsdale from Chicago recently, and stumbled upon Amy's Baking Co.  I wouldn't call myself a ""foodie"", however, I know good service and good Italian food.  (years of fine dining.. ex was Italian..whatever... ) Day 3 here in Scottsdale, we decided to try a couple different things  on the menu- hoping for leftovers- (empty fridge at home.) We ordered- BBQ cx mango pizza, Margherita pizza, Pear salad, warm spinach salad-  And wine!  The seating outside is nice-even though its a parking lot view- you soon forget.  The atmosphere is lovely.  Food came with precision timing- and was delicious!  Our eyes were bigger than our appetites, and wanted to save room for dessert- we wrapped most of the pizza for home and had creme brûlée  for dessert.  Excellent.  (the pizza FYI, isn't the same the next day- its just so fresh!)  We met Sami and Amy- they were warm and friendly, welcoming us to AZ.  The dessert is 5 STAR, food is 4 star, and staff, atmosphere is 5 star.  People next to us had burgers- and made comment as to how tasty they were.Days later, i found out about some controversy with a reality show and Amy's baking Co.  I find it hard to believe-  they were very nice!"
2014-06-28,MhB-210m2RIOrFV7D8shaA,"Absolutely DISGUSTING. I was visiting a friend in Arizona, and thought it'd be cool to eat there for lunch since I saw Kitchen Nightmares. I didn't know what to expect, but I thought it wouldn't be as bad as the experience I had. I ordered the blue ribbon burger and my friend ordered the garlic chicken mushroom pizza. It took forever for our food to come, and our food was definitely not worth the wait. My burger was undercooked and complicated, and my friend's pizza was undercooked and doughy. The owners were loud and angry, which is why we did not make a complaint. The restaurant was clean and looked nice. But sadly, it's food was bad, and the owners were worse."
2014-11-10,Mi6BmVQ082p3VqAXyTbhcg,"My husband and I have been here twice while traveling , and, not only were we happy with the food, but we found Amy & Samy quite charming. I think too many people on here are trying to start drama. Give these guys a break....the food is quite good and we plan to go again!"
2015-04-27,Mlib_n1XeU4NndLeJPb3NQ,"We went after watching the Kitchen Nightmare episodes. Samy worked the register, took our order & served our food. Amy worked in the kitchen. When I first got there I said helloto Samy & Amy came flying out of the kitchen when a puss on her face & hands on her hips. Not very friendly at all.Samy tried hard to be pleasant but you can tell it's not his nature. 4 out of 5 of us enjoyed the food.I had the Asian peanut salad. I thought it was excellent. I was hoping for a little more crazy but ended up with good food."
2014-12-05,MmLZmlsC7HY7miT2j7IhCw,I ate at this place when in town for a baseball game the food was not that great. I asked the  man standing at the  register to take it back and he started talking shit. Then the cook came out and started running her mouth calling me a hater. I didn't understand why they were going left field on me and my party. After a few words were exchanged payed for the shit food and left what a joke of a place to eat. I will be sure to tell everybody I know in that town not to go there.
2013-06-02,MmaNGC-TYkBZtHEhgiFRKg,"I see Amy and Samy must be hiring people to give them good reviews. I don't care how well they improve their food and service, they lost all respect from me when I found out they were stealing tips. Thieving jerks don't deserve to be in business and I would give them no stars if I could."
2014-02-14,MuyTKpzrmCa8koY-whcMYA,"Best dessert ever!!!!!  Beautiful quiet place. The owner is so nice and welcoming, focusing on my every need. I had the blue ribbon burger. Very good. Going back for my 3rd time tonight."
2011-09-25,N5AsRpLaAkIzzFRMJPqKBA,"Just had Brunch with my family at Amy's Baking Company.  The service was welcoming, efficient and timely.  Our girls ordered the pasta and devoured it.  The owner happily accommodated my husband's vegan diet and prepared a special, delicious sandwich with yummy fries.  But the highlight of our meal was the Croque Madame.  It was outrageous!  My husband told me my eyes rolled back in my head when I took the first bite.Can't wait to go back."
2014-01-27,N7cvCNLlMC67s1GCj59UFA,"This was our own personal experience at the now infamous ABC's in Scottsdale.  Like everyone else we watched the episode of a Kitchen Nightmares, and that very night I told the hubby if we ever visited Scottsdale we had to go, so we recently have been in Scottsdale, and decided to go for lunch after church.The restaurant is in a strip mall type of place, but the restaurant is gorgeous, spotlessly clean and has a very European look to it. Samy was in the front of the house, and told us to sit wherever we wanted.  We did and Samy promptly arrived and gave us menus and we ordered a glass of wine for me, and beer for the hubby.  Samy brought them to us immediately.  I started with a bowl of corn chowder, and it was piping hot and delicious!  Obviously very fresh and homemade.  Hubby ordered the egg salad sandwich and I had the Pasta Rustica which is chicken, andouille sausage in a sweet/spicy sauce over penne.  The entrees took awhile to arrive but Samy explained that every entree is freshly prepared to order to keep the quality of the food to Amy's standards.  We didn't mind waiting.  While waiting, Samy asked us if we had seen the show, and we admitted we had.  He told us not to believe everything we saw, and to judge the place by our food and service.  Both our dishes were really great, and my husband said the Egg Salad sandwich was the best he had ever had.  It was served on one of Amy's handmade burger buns which he also said was super yummy.Amy came out of the kitchen to thank us for enjoying her food so much.  She and Samy gladly posed for pics (which I have posted), and when we were leaving Samy reached into the dessert display case (all the baked goods looked fantastic BTW) and gave us a free chocolate dessert which said ""Love"" on it.The service and food were excellent, and I hope people can give these folks a chance, and go and see for yourself.  When in Scottsdale, in the future, I will gladly return to ABC."
2014-07-08,NN62EGrnOwkU1sx-_NCPvw,"One of the best place we ever eat in! We travel a lot and tried many places across the country. Looking at previous negative reviews I have to wonder if they are about the same place we had our lunch in today. The place is spotless clean and cozy, nice ambient and music. The high chair for our son was the cleanest one we ever seen in a restaurant. The food is fresh and tasty, with a wonderful flavor combining French and Mediterranean cuisine. Our 1 year old couldn't stop eating the hummus and bread. The prices are fair for the quality of the offered dishes (there is no place offering a generous sized humus dish for only $5, not even in the Middle East where the price is almost double).Useless to mention that desserts were to die for. Service was perfect, attentive and tending to all our needs. Definitely a place we will visit again when back in the area."
2014-07-06,NQWRgoDwGBv3v2iKqXg8oA,The desserts were delicious! we got the chocolate mousse and the candy tart and both were to die for. I love the decorative glitter on the desserts. They were beautifully made and had so much flavor!
2014-01-03,NRUgRX3kUqjWVHN93hK_ZQ,"Terrible food, terrible service. Deeply suspect that the owners had their family fake good reviews."
2016-11-21,NTq3XPLK5OYuxjAz6P44-g,This place i have been seeing the ones from Gordon Ramsey. I think that he is right because he knows whats right and knows whats best a restaurant and i will keep it like that. With that being said I think this restaurant is not the best I went there before and I hated it. The place was clean but the couple was dullutied. And was the worse place to ever go.
2014-05-14,NYjiC1XPH6vcTaoZXNLZTg,"I ate here for dinner with my husband.  We are visiting Scottsdale from Chicago and we had a fantastic experience.Both Sammy and Amy were very sweet and accommodating.  Our food came out in a timely fashion.   Sammy asked us how our food was tasting every time we got a new dish (we got drinks, an appetizer, entree, and dessert).  Really great service and they obviously really care about their customers and their experience.All of the food was so good!  I absolutely LOVE Italian food and this is the best italian I've had since I got to AZ! We got the flat bread for our appetizer and it was nicely seasoned and garlicky!My husband ordered the Sweet and Spicy Pasta Rustica.  My husband LOVED his dish.  I got  the tomato basil gnocci and it was delicious!  The home made sauce was so good!We both got dessert and it was very rich in flavor and taste.  It was a very sweet ending to a great experience. Overall the ambiance was nice and the prices were reasonable.  We will DEFINITELY be coming back!"
2012-05-20,NbkLuNmVHpWIlmw3vPYb8A,The pizza and salads were fantastic. Fresh ingredients in the organic salad.  The pizza is our new favorite.  The owners are very friendly and really care about what they are serving.  We had creme brûlée for dessert and it melted I our mouths.
2014-05-11,NmnCa-JOapk5FkIYzHGoSA,Some of the worst food ever. When I complained about my undercooked pizza I was told to leave. I'm sorry that I don't like my pizza uncooked. On the bright side it's really clean inside.  If you want bad food and crazy people go try it!
2009-10-04,NnMN10F4wDuBKv25vCqcCg,"For more than a year Amy's Baking Company has stood empty. Periodically the faithful would drive through the parking lot at the N.E. corner of Scottsdale and Shea, craning their necks to check for signs of life. It was a pilgrimage. And finally we've been rewarded. We thank our friend Anna for calling us with the good news.In the time before Amy's closed it garnered glowing reviews from the likes of Phoenix Magazine and the Arizona Republic. Everyone mentioned the upscale decor and the friendliness of chef Amy Bouzaglo  and her husband/host Samy. But mostly they raved about the food - especially the desserts. I'm more than happy to say that nothing's changed, or maybe it's even better. They've added a pizza oven and a long list of designer pizzas. The dessert case was full of cakes and tarts, some of which seem to be new recipes.We ordered fried calamari with a pesto aioli ($10 ), and the hummus platter with wild mushrooms ($10 ). I asked Samy to take a piece of chocolate-orange-raspberry-truffle cake out of the refrigerator case so it would warm to room temperature while we ate our dinner. The calamari were tiny rounds, very tender, lightly breaded with seasoned crumbs. The aioli was delicious, I could have eaten it by itself. But the real hit was the hummus. It's texture was perfect, and it was most thoughtfully seasoned. A very large helping of sauteed mushrooms sat atop. But what capped it off was that it was served with a pizza pan full of Italian flatbread (which is also used for the pizza crust) fresh and hot from the oven, blistered and crunchy. It would make any topping shine.While we ordered from the antipasti section of the menu, there's lots more to try. Salads, like Caramelized Pear ($12) and Vanilla Bean Coconut Shrimp ($16).Sandwiches: the MonteCristo ($17) is a house specialty, dipped in a French beignet batter and served with homemade raspberry preserves. Butternut squash ravioli is one of my favorites from the pasta selections. And then there's the pizza: fig, pear and prosciutto ($16 for a 12 inch) is my next must-have. While the prices may strike you as on the high side, the portions are big enough to share and the ingredients are top quality.Then, the cake. It's time out of the refrigerator case had softened the buttercream and accentuated the flavors. Amy is master of the buttercream - it's never overly sweet. The play of orange and raspberry was intriguing. We also shared a ""creamy iced coffee"" ($4) which went perfectly with the cake. Choosing a dessert isn't easy. Everything looks beautiful - lemon curd tarts, cupcakes, bread pudding, cheese cake, creme brulee. Now that Amy's back we can try all of them.A note: Amy and Samy will be serving Thanksgiving dinner. There will be three seatings, and reservations are being taken now. You'll find us there."
